Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type,Casualty_IMD_Decile
2018460354308,1,2,2,2,89,11,2,0,0,1,0,0,9,1,7
2018460354313,1,1,1,1,52,8,3,0,0,0,0,0,9,1,3
2018460354316,1,1,2,2,7,2,3,0,0,2,0,0,9,1,5
2018460354335,2,1,1,1,34,6,3,0,0,0,0,0,19,2,6
2018460354360,1,1,2,2,27,6,3,0,0,1,0,0,9,-1,-1
2018460354368,2,1,2,2,45,7,3,0,0,1,0,0,9,1,3
2018460354374,2,1,1,2,69,10,3,0,0,0,0,0,9,2,6
2018460354375,2,1,1,2,24,5,3,0,0,0,0,0,9,1,3
2018460354377,1,1,3,2,39,7,2,1,1,0,0,0,0,1,3
2018460354377,1,2,3,1,9,2,3,1,1,0,0,0,0,1,3
2018460354379,1,1,2,1,20,4,3,0,0,2,0,0,9,2,8
2018460354379,1,2,2,1,23,5,3,0,0,1,0,0,9,-1,-1
2018460354391,1,1,1,1,80,11,2,0,0,0,0,0,9,1,3
2018460354393,1,1,3,1,14,3,2,1,3,0,0,0,0,1,3
2018460354397,2,1,1,1,58,9,3,0,0,0,0,0,9,1,4
2018460354415,2,1,1,1,19,4,3,0,0,0,0,0,9,1,3
2018460354424,1,1,1,1,35,6,3,0,0,0,0,0,9,1,7
2018460354432,2,1,1,1,-1,-1,3,0,0,0,0,0,1,-1,-1
2018460354435,1,1,3,1,24,5,3,6,6,0,0,0,0,1,6
2018460354439,2,1,1,1,37,7,3,0,0,0,0,0,9,1,9
2018460354444,1,1,1,1,-1,-1,3,0,0,0,0,0,9,1,3
2018460354447,1,1,1,1,52,8,3,0,0,0,0,0,4,1,7
2018460354452,2,1,1,2,26,6,3,0,0,0,0,0,9,1,4
2018460354454,2,1,1,1,40,7,3,0,0,0,0,0,1,1,4
2018460354457,1,1,3,2,52,8,3,10,7,0,0,0,0,3,8
2018460354464,1,1,3,2,17,4,3,5,1,0,0,0,0,1,8
2018460354477,1,1,2,1,21,5,3,0,0,2,0,0,9,1,3
2018460354479,1,1,3,2,79,11,3,6,9,0,0,2,0,3,4
2018460354490,2,1,1,1,45,7,3,0,0,0,0,0,8,1,6
2018460354518,2,1,1,2,-1,-1,3,0,0,0,0,0,22,1,3
2018460354541,2,1,1,1,-1,-1,2,0,0,0,0,0,1,-1,-1
2018460354542,1,1,1,1,59,9,3,0,0,0,0,0,9,1,8
2018460354542,1,2,2,2,88,11,3,0,0,1,0,0,9,1,1
2018460354542,1,3,2,2,51,8,3,0,0,2,0,0,9,1,8
2018460354544,1,1,3,2,73,10,3,10,8,0,0,0,0,1,7
2018460354546,2,1,1,1,35,6,3,0,0,0,0,0,9,1,5
2018460354546,2,3,2,2,29,6,3,0,0,2,0,0,9,1,2
2018460354546,2,4,2,1,30,6,3,0,0,2,0,0,9,1,2
2018460354546,3,2,1,1,55,8,2,0,0,0,0,0,9,2,10
2018460354548,1,1,1,1,23,5,2,0,0,0,0,0,5,1,2
2018460354549,1,1,1,1,84,11,3,0,0,0,0,0,9,1,6
2018460354549,2,2,1,2,51,8,2,0,0,0,0,0,9,1,5
2018460354550,2,1,1,1,-1,-1,3,0,0,0,0,0,1,1,4
2018460354554,1,3,2,2,19,4,3,0,0,1,0,0,9,3,5
2018460354554,2,1,1,2,70,10,2,0,0,0,0,0,9,2,4
2018460354554,2,2,2,1,72,10,3,0,0,1,0,0,9,2,4
2018460354556,1,1,1,1,-1,-1,3,0,0,0,0,0,1,-1,-1
2018460354558,1,1,1,1,47,8,3,0,0,0,0,0,9,3,3
2018460354561,1,1,1,1,66,10,2,0,0,0,0,0,9,2,10
2018460354561,1,2,2,2,64,9,2,0,0,1,0,0,9,2,10
2018460354618,1,1,1,1,18,4,3,0,0,0,0,0,9,3,8
2018460354628,2,1,1,2,37,7,3,0,0,0,0,0,9,1,9
2018460354635,2,1,1,1,33,6,3,0,0,0,0,0,9,1,6
2018460354637,1,1,1,2,22,5,3,0,0,0,0,0,9,1,2
2018460354643,1,1,1,1,45,7,2,0,0,0,0,0,9,3,8
2018460354643,1,2,2,1,14,3,3,0,0,1,0,0,9,1,7
2018460354643,1,3,2,1,12,3,3,0,0,2,0,0,9,1,7
2018460354647,2,1,1,2,65,9,3,0,0,0,0,0,9,1,3
2018460354648,1,1,1,1,29,6,3,0,0,0,0,0,9,1,1
2018460354666,2,1,1,2,24,5,3,0,0,0,0,0,9,1,5
2018460354667,1,1,1,1,33,6,2,0,0,0,0,0,5,2,1
2018460354675,1,1,1,2,88,11,2,0,0,0,0,0,9,1,3
2018460354694,1,1,3,2,51,8,3,6,9,0,0,2,0,1,4
2018460354696,1,1,3,1,91,11,3,4,3,0,0,0,0,1,6
2018460354708,2,1,2,2,14,3,3,0,0,1,0,0,9,1,6
2018460354708,2,2,2,2,-1,-1,3,0,0,1,0,0,9,-1,-1
2018460354709,1,1,1,2,56,9,2,0,0,0,0,0,9,1,10
2018460354720,2,1,1,2,35,6,3,0,0,0,0,0,9,1,9
2018460354728,2,1,1,1,26,6,2,0,0,0,0,0,3,1,4
2018460354738,1,1,1,2,58,9,3,0,0,0,0,0,9,3,5
2018460354738,2,2,1,2,33,6,3,0,0,0,0,0,9,-1,7
2018460354744,1,1,1,1,21,5,3,0,0,0,0,0,9,2,8
2018460354745,2,1,1,1,54,8,3,0,0,0,0,0,1,2,7
2018460354753,2,1,1,2,35,6,3,0,0,0,0,0,9,1,3
2018460354762,1,1,1,2,36,7,3,0,0,0,0,0,9,2,3
2018460354762,2,2,1,2,39,7,3,0,0,0,0,0,9,1,10
2018460354796,2,1,1,1,37,7,3,0,0,0,0,0,9,1,4
2018460354796,2,2,2,1,1,1,3,0,0,2,0,0,9,1,4
2018460354801,2,1,1,1,45,7,3,0,0,0,0,0,9,1,1
2018460354811,1,1,1,2,39,7,3,0,0,0,0,0,9,1,3
2018460354811,1,2,2,2,13,3,3,0,0,2,0,0,9,1,3
2018460354811,1,3,2,2,10,2,3,0,0,2,0,0,9,1,3
2018460354811,1,4,2,2,4,1,3,0,0,1,0,0,9,1,3
2018460354813,1,1,1,2,83,11,2,0,0,0,0,0,9,1,6
2018460354824,2,1,2,1,19,4,2,0,0,1,0,0,9,3,6
2018460354824,2,2,1,1,19,4,2,0,0,0,0,0,9,1,9
2018460354835,1,1,1,2,35,6,3,0,0,0,0,0,9,1,1
2018460354837,3,1,1,1,51,8,3,0,0,0,0,0,9,1,10
2018460354837,3,2,2,2,48,8,3,0,0,1,0,0,9,1,10
2018460354857,1,1,1,2,26,6,3,0,0,0,0,0,9,1,7
2018460354870,2,1,1,2,46,8,3,0,0,0,0,0,9,1,3
2018460354872,1,1,1,1,26,6,3,0,0,0,0,0,19,2,4
2018460354878,1,1,1,1,52,8,2,0,0,0,0,0,9,1,5
2018460354885,1,1,1,2,19,4,3,0,0,0,0,0,9,2,6
2018460354885,2,2,1,1,31,6,3,0,0,0,0,0,9,1,4
2018460354890,1,1,1,2,24,5,3,0,0,0,0,0,9,1,9
2018460354894,1,1,2,1,-1,-1,3,0,0,2,0,0,9,-1,-1
2018460354894,1,2,2,2,-1,-1,3,0,0,2,0,0,9,-1,-1
2018460354898,2,1,1,2,28,6,3,0,0,0,0,0,9,1,10
2018460354898,3,2,1,2,33,6,3,0,0,0,0,0,9,2,5
2018460354906,1,1,1,1,23,5,3,0,0,0,0,0,9,1,5
2018460354906,1,3,2,2,21,5,3,0,0,-1,0,0,9,1,5
2018460354906,2,2,1,1,25,5,3,0,0,0,0,0,9,1,2
2018460354909,1,2,2,2,46,8,3,0,0,1,0,0,9,-1,7
2018460354909,2,1,1,1,27,6,3,0,0,0,0,0,9,1,3
2018460354913,1,1,1,1,62,9,3,0,0,0,0,0,9,2,7
2018460354932,1,1,1,1,79,11,3,0,0,0,0,0,9,1,1
2018460354932,1,2,2,2,76,11,3,0,0,1,0,0,9,1,1
2018460354943,1,1,1,2,25,5,3,0,0,0,0,0,9,3,3
2018460354943,2,2,1,2,24,5,3,0,0,0,0,0,9,1,3
2018460354959,2,1,1,1,43,7,3,0,0,0,0,0,9,1,3
2018460355018,2,1,1,1,29,6,3,0,0,0,0,0,9,3,6
2018460355043,1,1,1,2,59,9,3,0,0,0,0,0,9,1,3
2018460355043,2,2,2,2,25,5,3,0,0,1,0,0,9,1,9
2018460355051,1,1,1,1,-1,-1,3,0,0,0,0,0,9,1,10
2018460355061,2,1,1,1,49,8,3,0,0,0,0,0,9,1,5
2018460355065,2,1,1,2,54,8,3,0,0,0,0,0,9,2,8
2018460355067,2,1,1,2,67,10,3,0,0,0,0,0,9,1,7
2018460355072,2,1,2,2,79,11,2,0,0,1,0,0,9,1,10
2018460355125,2,1,1,2,33,6,3,0,0,0,0,0,9,3,6
2018460355127,1,1,1,2,55,8,2,0,0,0,0,0,9,2,7
2018460355127,1,2,2,1,3,1,3,0,0,2,0,0,9,3,4
2018460355128,1,1,2,1,7,2,2,0,0,2,0,0,9,1,2
2018460355136,2,1,1,1,49,8,3,0,0,0,0,0,9,1,10
2018460355182,1,1,1,1,75,10,3,0,0,0,0,0,9,1,1
2018460355182,2,2,1,2,22,5,3,0,0,0,0,0,9,2,4
2018460355189,1,1,1,1,26,6,3,0,0,0,0,0,9,1,6
2018460355189,1,2,2,2,26,6,3,0,0,1,0,0,9,1,6
2018460355194,2,1,1,2,28,6,2,0,0,0,0,0,9,1,5
2018460355198,1,3,2,1,17,4,3,0,0,2,0,0,9,2,6
2018460355198,1,4,2,1,17,4,3,0,0,2,0,0,9,2,8
2018460355198,1,5,2,2,17,4,3,0,0,1,0,0,9,3,6
2018460355198,1,6,2,2,17,4,3,0,0,2,0,0,9,2,6
2018460355198,2,1,1,2,57,9,3,0,0,0,0,0,9,1,1
2018460355198,2,2,2,2,51,8,3,0,0,1,0,0,9,1,1
2018460355208,1,1,1,1,21,5,3,0,0,0,0,0,9,1,2
2018460355234,1,1,1,1,53,8,3,0,0,0,0,0,9,1,4
2018460355241,1,1,3,1,9,2,3,4,1,0,0,0,0,3,4
2018460355244,1,1,1,1,49,8,3,0,0,0,0,0,3,1,4
2018460355342,1,1,1,2,30,6,3,0,0,0,0,0,9,2,10
2018460355372,1,1,3,2,64,9,3,5,3,0,0,0,0,1,4
2018460355377,2,1,1,1,33,6,3,0,0,0,0,0,3,1,7
2018460355380,1,1,1,2,24,5,3,0,0,0,0,0,9,3,7
2018460355380,1,2,2,2,16,4,3,0,0,1,0,0,9,2,6
2018460355450,2,1,1,1,57,9,3,0,0,0,0,0,19,1,7
2018460355450,2,2,2,2,58,9,3,0,0,0,0,0,19,2,9
2018460355453,2,1,1,2,50,8,3,0,0,0,0,0,9,2,4
2018460355454,1,1,1,1,24,5,3,0,0,0,0,0,97,2,6
2018460355456,1,1,1,1,57,9,3,0,0,0,0,0,9,1,8
2018460355471,1,1,1,1,51,8,3,0,0,0,0,0,9,2,4
2018460355481,2,1,1,1,37,7,3,0,0,0,0,0,9,1,3
2018460355493,1,1,1,1,33,6,3,0,0,0,0,0,9,2,4
2018460355508,1,1,1,2,-1,-1,2,0,0,0,0,0,3,1,2
2018460355524,1,1,1,2,28,6,3,0,0,0,0,0,9,1,7
2018460355532,1,1,1,2,19,4,3,0,0,0,0,0,9,2,9
2018460355532,1,2,2,2,17,4,3,0,0,1,0,0,9,1,6
2018460355580,1,1,1,1,28,6,3,0,0,0,0,0,19,1,4
2018460355580,2,2,1,2,18,4,3,0,0,0,0,0,9,1,3
2018460355580,2,3,2,2,15,3,3,0,0,1,0,0,9,1,3
2018460355589,1,2,2,1,31,6,3,0,0,2,0,0,9,-1,-1
2018460355589,2,1,1,1,54,8,3,0,0,0,0,0,9,1,5
2018460355608,1,1,1,1,87,11,3,0,0,0,0,0,9,1,6
2018460355608,1,2,2,2,86,11,3,0,0,1,0,0,9,1,6
2018460355628,1,1,1,1,18,4,3,0,0,0,0,0,9,1,3
2018460355628,2,2,1,1,35,6,3,0,0,0,0,0,9,-1,-1
2018460355641,2,1,1,1,-1,-1,3,0,0,0,0,0,9,1,6
2018460355656,2,1,1,1,28,6,3,0,0,0,0,0,9,1,6
2018460355656,2,2,2,2,28,6,3,0,0,1,0,0,9,1,6
2018460355678,1,1,1,2,72,10,3,0,0,0,0,0,9,1,10
2018460355678,1,2,2,2,9,2,3,0,0,1,0,0,9,1,10
2018460355683,2,1,1,2,-1,-1,3,0,0,0,0,0,9,1,7
2018460355684,2,1,1,2,34,6,3,0,0,0,0,0,9,1,2
2018460355704,1,1,1,1,19,4,2,0,0,0,0,0,9,2,7
2018460355715,1,1,1,2,69,10,3,0,0,0,0,0,9,3,7
2018460355721,1,1,1,1,32,6,3,0,0,0,0,0,3,1,5
2018460355726,2,1,2,2,58,9,3,0,0,2,0,0,9,2,8
2018460355731,1,1,1,1,17,4,3,0,0,0,0,0,1,1,4
2018460355742,1,1,3,2,60,9,3,9,9,0,0,0,0,-1,-1
2018460355747,1,1,1,1,43,7,3,0,0,0,0,0,9,3,6
2018460355782,1,1,1,1,59,9,2,0,0,0,0,0,8,3,5
2018460355783,1,1,3,2,50,8,3,1,3,0,0,0,0,-1,-1
2018460355784,1,1,1,1,64,9,2,0,0,0,0,0,1,1,8
2018460355785,1,1,2,2,34,6,3,0,0,2,0,0,8,1,4
2018460355785,1,2,2,2,11,3,3,0,0,2,0,0,8,1,1
2018460355792,3,1,2,2,7,2,3,0,0,2,0,0,9,1,9
2018460355795,2,1,1,1,17,4,2,0,0,0,0,0,9,1,3
2018460355800,1,1,1,2,18,4,3,0,0,0,0,0,9,3,5
2018460355824,2,1,2,1,-1,-1,2,0,0,1,0,0,9,-1,-1
2018460355824,2,2,2,2,2,1,3,0,0,2,0,0,9,-1,-1
2018460356081,1,1,1,1,43,7,3,0,0,0,0,0,9,1,7
2018460356116,1,1,1,1,85,11,2,0,0,0,0,0,9,3,6
2018460356124,4,1,1,1,40,7,3,0,0,0,0,0,9,3,4
2018460356124,4,2,2,2,13,3,3,0,0,1,0,0,9,3,4
2018460356124,4,3,2,1,4,1,3,0,0,2,0,0,9,3,4
2018460356157,1,1,1,1,51,8,3,0,0,0,0,0,9,1,5
2018460356157,1,2,2,2,50,8,3,0,0,1,0,0,9,1,5
2018460356157,2,3,1,2,31,6,3,0,0,0,0,0,9,1,3
2018460356160,1,1,1,1,36,7,3,0,0,0,0,0,9,-1,8
2018460356189,2,1,1,1,30,6,3,0,0,0,0,0,9,1,3
2018460356189,2,2,2,2,27,6,3,0,0,1,0,0,9,1,3
2018460356195,1,1,1,1,31,6,3,0,0,0,0,0,9,3,1
2018460356195,1,2,3,2,73,10,3,6,9,0,0,0,0,1,4
2018460356265,2,1,2,2,30,6,3,0,0,1,0,0,9,1,2
2018460356282,1,1,1,1,35,6,3,0,0,0,0,0,9,1,7
2018460356288,1,1,2,1,-1,-1,2,0,0,0,0,0,4,-1,3
2018460356375,1,1,1,1,29,6,3,0,0,0,0,0,9,3,7
2018460812625,1,1,1,1,28,6,3,0,0,0,0,0,5,1,8
2018460812860,2,1,1,1,44,7,3,0,0,0,0,0,4,1,4
2018460812957,1,1,1,2,-1,-1,3,0,0,0,0,0,9,-1,4
2018460813479,1,1,1,1,32,6,3,0,0,0,0,0,9,1,1
2018460814250,1,1,3,1,22,5,3,10,9,0,0,0,0,3,6
2018460814273,1,1,1,1,30,6,3,0,0,0,0,0,9,3,7
2018460814286,1,1,1,2,33,6,3,0,0,0,0,0,9,2,6
2018460814286,2,2,2,1,50,8,3,0,0,0,0,0,20,1,2
2018460814390,2,1,1,1,54,8,3,0,0,0,0,0,9,1,5
2018460814390,2,2,2,2,22,5,3,0,0,1,0,0,9,1,5
2018460814668,2,1,1,1,30,6,2,0,0,0,0,0,3,1,6
2018460815456,1,1,1,2,27,6,3,0,0,0,0,0,9,2,7
2018460815577,2,1,1,1,44,7,3,0,0,0,0,0,9,1,6
2018460816255,2,1,1,2,37,7,3,0,0,0,0,0,9,1,7
2018460816537,1,1,1,2,28,6,3,0,0,0,0,0,9,1,1
2018460816537,1,4,2,2,3,1,3,0,0,2,0,0,9,1,1
2018460816537,2,2,1,2,30,6,3,0,0,0,0,0,9,1,6
2018460816537,3,3,1,2,41,7,3,0,0,0,0,0,9,1,5
2018460817259,1,1,1,1,61,9,3,0,0,0,0,0,2,1,8
2018460817277,1,1,1,1,29,6,3,0,0,0,0,0,9,3,7
2018460817309,1,1,1,1,51,8,3,0,0,0,0,0,9,1,4
2018460817309,2,2,1,2,59,9,3,0,0,0,0,0,9,1,7
2018460819657,2,1,1,1,24,5,3,0,0,0,0,0,9,1,7
2018460819657,2,2,2,1,24,5,3,0,0,1,0,0,9,1,6
2018460822351,2,1,1,2,34,6,3,0,0,0,0,0,9,1,3
2018460823221,1,1,3,2,37,7,2,9,6,0,0,0,0,3,8
2018460823221,1,2,3,1,13,3,3,9,6,0,0,0,0,3,8
2018460824564,1,1,3,1,45,7,3,7,9,0,0,0,0,1,4
2018460826288,1,2,2,2,9,2,3,0,0,2,0,0,9,1,6
2018460826288,1,3,2,1,3,1,3,0,0,1,0,0,9,1,6
2018460826288,2,1,1,1,21,5,3,0,0,0,0,0,9,1,7
2018460826647,1,1,1,1,28,6,3,0,0,0,0,0,9,1,2
2018460826647,2,2,1,1,50,8,3,0,0,0,0,0,9,1,6
2018460826647,2,3,2,1,14,3,3,0,0,1,0,0,9,1,6
2018460826901,2,1,1,2,40,7,3,0,0,0,0,0,9,1,6
2018460832498,1,1,3,1,12,3,3,1,3,0,0,0,0,1,7
2018460832672,1,1,1,2,24,5,3,0,0,0,0,0,9,2,7
2018460832672,2,2,1,1,27,6,3,0,0,0,0,0,9,1,5
2018460844438,2,1,2,2,49,8,3,0,0,1,0,0,9,3,6
2018460845951,2,1,1,2,37,7,2,0,0,0,0,0,9,1,1
2018460847124,1,1,3,1,38,7,3,10,9,0,0,0,0,2,9
201846T110436,1,1,2,2,50,8,3,0,0,1,0,0,9,1,2
201846T291668,1,1,1,2,24,5,2,0,0,0,0,0,9,1,2
201846T313649,2,1,1,1,43,7,2,0,0,0,0,0,1,1,8
201846T315787,2,1,1,2,48,8,3,0,0,0,0,0,-1,-1,-1
201846T315787,2,2,2,2,-1,-1,3,0,0,-1,0,0,-1,-1,-1
201846T326801,1,1,1,2,60,9,3,0,0,0,0,0,9,1,1
201846T326801,2,2,1,1,28,6,3,0,0,0,0,0,9,1,6
201846T333561,2,1,2,1,51,8,3,0,0,1,0,0,9,1,5
201846T333561,2,2,1,1,46,8,3,0,0,0,0,0,9,1,9
201846T334714,2,1,1,1,27,6,3,0,0,0,0,0,9,-1,-1
201846T346783,1,1,1,2,35,6,3,0,0,0,0,0,9,1,4
201846T347759,2,1,1,1,43,7,3,0,0,0,0,0,5,1,1
201846T350054,2,1,1,2,50,8,3,0,0,0,0,0,9,1,7
201846T353105,2,1,1,2,25,5,3,0,0,0,0,0,9,-1,9
201846T353105,2,2,2,1,62,9,3,0,0,1,0,0,9,1,6
201846T354236,1,1,1,1,16,4,3,0,0,0,0,0,1,1,4
201846T355349,1,1,3,1,14,3,2,5,3,0,0,0,0,1,1
201846T806580,2,1,1,1,39,7,3,0,0,0,0,0,9,1,4
201846T830833,1,1,1,1,26,6,2,0,0,0,0,0,3,1,9
201846T840747,1,1,1,1,28,6,3,0,0,0,0,0,9,3,6
2018471800002,1,1,3,1,22,5,3,5,3,0,0,0,0,3,8
2018471800007,1,1,2,2,17,4,3,0,0,1,0,0,9,1,8
2018471800009,1,1,1,1,56,9,2,0,0,0,0,0,5,1,10
2018471800014,1,1,1,1,29,6,3,0,0,0,0,0,9,1,3
2018471800016,1,1,1,1,23,5,3,0,0,0,0,0,9,1,4
2018471800022,2,1,1,2,48,8,3,0,0,0,0,0,9,1,3
2018471800022,2,2,2,1,8,2,3,0,0,2,0,0,9,1,3
2018471800023,1,1,1,1,93,11,2,0,0,0,0,0,9,1,5
2018471800026,1,1,2,1,27,6,3,0,0,0,0,0,90,1,5
2018471800027,1,1,1,1,30,6,3,0,0,0,0,0,19,3,7
2018471800029,1,1,1,1,26,6,2,0,0,0,0,0,9,1,7
2018471800030,2,1,1,1,43,7,3,0,0,0,0,0,1,1,6
2018471800032,1,1,1,1,15,3,3,0,0,0,0,0,1,1,4
2018471800037,1,1,3,1,9,2,3,5,3,0,0,0,0,1,3
2018471800038,2,1,1,1,33,6,3,0,0,0,0,0,1,1,9
2018471800039,2,1,1,1,53,8,3,0,0,0,0,0,1,1,3
2018471800045,2,1,1,1,58,9,3,0,0,0,0,0,9,1,3
2018471800049,2,1,1,2,54,8,3,0,0,0,0,0,9,2,10
2018471800050,2,1,1,1,41,7,3,0,0,0,0,0,9,1,9
2018471800051,2,1,1,2,46,8,3,0,0,0,0,0,1,2,10
2018471800053,1,1,1,1,57,9,3,0,0,0,0,0,9,1,2
2018471800055,2,1,1,2,54,8,3,0,0,0,0,0,9,1,6
2018471800057,2,1,1,1,42,7,3,0,0,0,0,0,1,-1,2
2018471800059,2,1,1,1,61,9,3,0,0,0,0,0,2,1,7
2018471800060,1,1,1,1,36,7,3,0,0,0,0,0,9,1,3
2018471800060,1,2,2,2,39,7,2,0,0,1,0,0,9,1,3
2018471800060,2,3,1,1,55,8,2,0,0,0,0,0,19,3,6
2018471800061,1,1,1,1,28,6,3,0,0,0,0,0,9,3,6
2018471800061,2,2,1,1,38,7,3,0,0,0,0,0,19,1,2
2018471800062,2,1,1,2,39,7,3,0,0,0,0,0,9,1,10
2018471800063,1,1,1,1,88,11,3,0,0,0,0,0,9,2,7
2018471800063,1,2,2,1,86,11,3,0,0,2,0,0,9,2,7
2018471800064,2,1,1,2,36,7,3,0,0,0,0,0,9,1,5
2018471800064,2,2,2,1,64,9,3,0,0,1,0,0,9,1,8
2018471800067,2,1,1,2,21,5,3,0,0,0,0,0,9,1,10
2018471800068,2,1,1,1,34,6,3,0,0,0,0,0,9,-1,-1
2018471800069,1,1,1,1,50,8,2,0,0,0,0,0,19,1,2
2018471800069,2,2,1,1,28,6,2,0,0,0,0,0,3,1,3
2018471800070,2,1,1,2,32,6,3,0,0,0,0,0,9,3,6
2018471800071,1,1,1,2,54,8,3,0,0,0,0,0,9,3,5
2018471800071,2,2,2,2,56,9,3,0,0,1,0,0,9,1,7
2018471800072,1,1,1,1,33,6,3,0,0,0,0,0,9,1,6
2018471800079,1,1,3,1,23,5,3,4,1,0,0,0,0,1,3
2018471800091,2,1,1,1,35,6,3,0,0,0,0,0,9,1,9
2018471800093,1,1,1,1,29,6,3,0,0,0,0,0,9,1,10
2018471800093,2,2,1,1,45,7,3,0,0,0,0,0,9,1,10
2018471800093,2,3,2,1,22,5,3,0,0,1,0,0,9,2,7
2018471800093,2,4,2,1,16,4,3,0,0,2,0,0,9,1,10
2018471800093,2,5,2,1,9,2,3,0,0,2,0,0,9,1,10
2018471800096,1,1,1,2,60,9,3,0,0,0,0,0,5,1,10
2018471800100,1,1,1,1,14,3,3,0,0,0,0,0,1,1,9
2018471800102,1,2,1,1,41,7,3,0,0,0,0,0,9,1,4
2018471800102,2,1,2,2,60,9,3,0,0,2,0,0,9,1,9
2018471800103,2,1,2,2,53,8,3,0,0,1,0,0,9,1,4
2018471800107,1,1,1,2,81,11,3,0,0,0,0,0,9,1,2
2018471800108,2,1,1,1,29,6,3,0,0,0,0,0,9,1,5
2018471800109,1,1,1,1,70,10,2,0,0,0,0,0,9,1,3
2018471800109,1,2,2,1,10,2,2,0,0,1,0,0,9,1,1
2018471800109,1,3,2,2,43,7,3,0,0,2,0,0,9,1,1
2018471800111,1,1,1,1,53,8,3,0,0,0,0,0,1,3,9
2018471800112,2,1,1,1,55,8,3,0,0,0,0,0,9,1,8
2018471800116,1,1,1,1,41,7,3,0,0,0,0,0,19,1,3
2018471800116,2,2,2,2,79,11,3,0,0,0,4,0,11,1,3
2018471800116,2,3,2,1,85,11,3,0,0,0,4,0,11,-1,6
2018471800116,2,4,2,2,17,4,3,0,0,0,4,0,11,1,9
2018471800116,2,5,2,2,18,4,3,0,0,0,4,0,11,-1,8
2018471800117,1,1,1,1,16,4,2,0,0,0,0,0,1,1,7
2018471800119,2,1,1,2,22,5,3,0,0,0,0,0,9,1,3
2018471800120,2,1,1,1,23,5,3,0,0,0,0,0,1,1,1
2018471800121,1,1,1,1,21,5,3,0,0,0,0,0,9,3,8
2018471800122,2,1,1,1,49,8,2,0,0,0,0,0,5,1,6
2018471800123,2,1,1,2,29,6,3,0,0,0,0,0,9,1,9
2018471800125,1,1,2,2,20,4,3,0,0,0,0,0,19,3,8
2018471800125,1,2,1,1,22,5,3,0,0,0,0,0,19,3,8
2018471800127,1,1,1,1,32,6,3,0,0,0,0,0,9,2,9
2018471800128,1,1,1,1,29,6,3,0,0,0,0,0,9,1,6
2018471800128,1,2,2,2,25,5,3,0,0,1,0,0,9,1,3
2018471800129,2,1,1,1,42,7,3,0,0,0,0,0,9,1,8
2018471800130,1,1,1,1,27,6,3,0,0,0,0,0,9,2,9
2018471800131,1,1,3,1,14,3,3,5,1,0,0,0,0,1,1
2018471800132,2,1,1,2,51,8,3,0,0,0,0,0,9,3,7
2018471800134,2,1,1,1,18,4,2,0,0,0,0,0,1,-1,2
2018471800135,2,1,1,2,46,8,3,0,0,0,0,0,9,1,8
2018471800140,1,1,1,1,77,11,3,0,0,0,0,0,1,1,10
2018471800143,1,1,3,2,79,11,3,5,3,0,0,0,0,3,8
2018471800144,1,1,1,2,28,6,3,0,0,0,0,0,9,1,3
2018471800145,2,1,1,2,21,5,3,0,0,0,0,0,9,1,5
2018471800145,2,2,2,2,23,5,3,0,0,1,0,0,9,1,5
2018471800147,1,1,2,2,47,8,3,0,0,1,0,0,9,1,1
2018471800148,1,1,1,1,31,6,2,0,0,0,0,0,9,3,5
2018471800148,1,2,2,2,27,6,2,0,0,1,0,0,9,3,5
2018471800148,1,3,2,1,5,1,2,0,0,2,0,0,9,3,5
2018471800148,1,4,2,2,0,1,1,0,0,2,0,0,9,3,5
2018471800148,2,5,1,1,36,7,2,0,0,0,0,0,9,3,5
2018471800149,2,1,1,2,57,9,2,0,0,0,0,0,1,1,3
2018471800151,1,1,3,2,32,6,2,4,3,0,0,0,0,-1,-1
2018471800152,1,1,3,1,14,3,2,10,9,0,0,0,0,1,6
2018471800155,1,1,1,2,37,7,3,0,0,0,0,0,9,1,8
2018471800156,1,1,3,1,54,8,3,9,8,0,0,0,0,1,3
2018471800157,1,1,1,2,19,4,3,0,0,0,0,0,9,3,8
2018471800160,1,1,1,2,62,9,3,0,0,0,0,0,9,2,9
2018471800160,1,2,3,1,14,3,3,3,2,0,0,0,0,-1,-1
2018471800163,2,1,1,2,46,8,3,0,0,0,0,0,9,2,8
2018471800166,1,1,1,2,27,6,3,0,0,0,0,0,9,1,2
2018471800169,2,1,1,1,33,6,3,0,0,0,0,0,9,3,6
2018471800170,1,1,1,2,56,9,3,0,0,0,0,0,3,3,9
2018471800171,2,1,1,2,51,8,3,0,0,0,0,0,9,3,6
2018471800172,1,1,3,1,91,11,3,1,1,0,0,0,0,1,8
2018471800173,1,1,1,2,80,11,3,0,0,0,0,0,9,1,10
2018471800174,2,1,1,1,39,7,3,0,0,0,0,0,9,1,5
2018471800175,1,1,1,1,27,6,3,0,0,0,0,0,9,2,5
2018471800176,2,1,1,1,52,8,2,0,0,0,0,0,5,1,7
2018471800177,2,1,1,2,21,5,2,0,0,0,0,0,9,1,7
2018471800178,1,1,1,2,24,5,3,0,0,0,0,0,9,1,8
